employee_id,employee_name,department,team,designation,employment_type,experience_years,joining_date,location,manager_id,skill_primary,skill_secondary,grade_level,employment_status,cost_center,capacity_hours_monthly
EMP0553,Employee 0553,HR,Team D,Product Manager,Intern,8,2022-06-09,Delhi,EMP0025,AWS,DevOps,G5,Active,CC-150,100
EMP0554,Employee 0554,Design,Team E,HR Executive,Full-Time,5,2021-03-17,Delhi,EMP0089,Node.js,Cloud,G3,Active,CC-159,160
EMP0555,Employee 0555,Finance,Team E,Software Engineer,Full-Time,5,2023-08-13,Hyderabad,,Testing,Analytics,G3,Active,CC-157,160
EMP0556,Employee 0556,Engineering,Team B,Senior Engineer,Full-Time,3,2023-02-02,Remote,EMP0012,AWS,Analytics,G2,Active,CC-188,160
EMP0557,Employee 0557,QA,Team C,Support Engineer,Full-Time,3,2019-05-22,Bengaluru,EMP0068,Testing,Cloud,G2,Active,CC-148,160
EMP0558,Employee 0558,HR,Team E,QA Engineer,Full-Time,3,2018-06-29,Hyderabad,EMP0021,SQL,Cloud,G2,Active,CC-198,160
EMP0559,Employee 0559,Engineering,Team D,QA Engineer,Full-Time,5,2021-06-15,Mumbai,EMP0081,SQL,SQL,G3,Active,CC-116,160
EMP0560,Employee 0560,Product,Team D,Junior Engineer,Full-Time,3,2024-12-25,Remote,EMP0070,Python,DevOps,G2,Active,CC-130,160
EMP0561,Employee 0561,Product,Team A,Designer,Full-Time,5,2025-05-25,Delhi,EMP0032,Node.js,Testing,G3,Active,CC-179,160
EMP0562,Employee 0562,HR,Team C,Finance Analyst,Full-Time,10,2020-04-30,Delhi,EMP0019,Python,Testing,G6,Active,CC-142,160
EMP0563,Employee 0563,Data & Analytics,Team C,Junior Engineer,Full-Time,7,2019-03-23,Hyderabad,EMP0059,Data Science,Analytics,G4,Active,CC-104,160
EMP0564,Employee 0564,Data & Analytics,Team A,HR Executive,Full-Time,3,2021-05-10,Noida,EMP0108,Node.js,SQL,G2,Active,CC-137,160
EMP0565,Employee 0565,Finance,Team E,Senior Engineer,Full-Time,8,2019-05-15,Noida,EMP0068,React,Agile,G5,Active,CC-178,160
EMP0566,Employee 0566,Engineering,Team A,Software Engineer,Full-Time,3,2024-05-29,Remote,EMP0093,Data Science,Testing,G2,Active,CC-154,160
EMP0567,Employee 0567,Sales,Team E,Finance Analyst,Full-Time,0,2021-07-20,Chennai,EMP0119,SQL,DevOps,G1,Active,CC-166,160
EMP0568,Employee 0568,Finance,Team C,Product Analyst,Contract,1,2020-01-07,Pune,EMP0001,Java,Python,G1,Active,CC-159,160
EMP0569,Employee 0569,Data & Analytics,Team D,Support Engineer,Full-Time,0,2020-04-29,Delhi,EMP0043,Power BI,Agile,G1,On Leave,CC-101,160
EMP0570,Employee 0570,Product,Team C,Support Engineer,Full-Time,3,2021-02-27,Chennai,EMP0099,Python,SQL,G2,Active,CC-187,160
EMP0571,Employee 0571,DevOps,Team A,Data Scientist,Full-Time,4,2022-06-11,Hyderabad,EMP0025,Power BI,Analytics,G3,Active,CC-186,160
EMP0572,Employee 0572,Finance,Team D,Sales Executive,Full-Time,9,2023-04-28,Hyderabad,EMP0081,Excel,Analytics,G5,Active,CC-159,160
EMP0573,Employee 0573,Support,Team C,Sales Executive,Contract,5,2018-08-18,Delhi,EMP0027,Data Science,Analytics,G3,Active,CC-145,160
EMP0574,Employee 0574,Data & Analytics,Team D,Senior Engineer,Contract,3,2021-02-22,Hyderabad,EMP0074,Data Science,UI/UX,G2,Active,CC-123,160
EMP0575,Employee 0575,Sales,Team A,Software Engineer,Full-Time,6,2021-06-16,Mumbai,EMP0053,Java,DevOps,G4,Active,CC-130,160
EMP0576,Employee 0576,DevOps,Team A,Product Analyst,Full-Time,0,2021-05-24,Chennai,EMP0101,Python,Agile,G1,Active,CC-111,160
EMP0577,Employee 0577,Finance,Team B,Product Manager,Full-Time,5,2018-04-13,Pune,EMP0044,Excel,Testing,G3,Active,CC-199,160
EMP0578,Employee 0578,DevOps,Team B,Senior Engineer,Contract,6,2019-02-07,Pune,EMP0093,Python,DevOps,G4,Active,CC-149,160
EMP0579,Employee 0579,HR,Team E,Software Engineer,Full-Time,0,2018-01-17,Bengaluru,EMP0043,Excel,Python,G1,Active,CC-113,160
EMP0580,Employee 0580,HR,Team C,HR Executive,Full-Time,7,2025-05-23,Pune,EMP0042,React,Agile,G4,Active,CC-136,160
EMP0581,Employee 0581,Design,Team C,Product Manager,Full-Time,5,2021-07-31,Hyderabad,EMP0021,AWS,SQL,G3,Active,CC-101,160
EMP0582,Employee 0582,Sales,Team E,Product Manager,Full-Time,3,2023-10-07,Chennai,EMP0035,SQL,Testing,G2,Active,CC-173,160
EMP0583,Employee 0583,Product,Team E,Senior Engineer,Full-Time,6,2018-10-19,Remote,EMP0007,SQL,Python,G4,Active,CC-160,160
EMP0584,Employee 0584,Engineering,Team B,Software Engineer,Full-Time,11,2022-04-21,Remote,EMP0079,Power BI,Testing,G6,Active,CC-142,160
EMP0585,Employee 0585,Product,Team D,Support Engineer,Full-Time,5,2025-07-10,Hyderabad,EMP0012,Excel,SQL,G3,Active,CC-158,160
EMP0586,Employee 0586,Design,Team B,DevOps Engineer,Full-Time,5,2025-03-24,Pune,EMP0019,Data Science,Testing,G3,Active,CC-146,160
EMP0587,Employee 0587,Support,Team C,Senior Engineer,Contract,3,2025-11-05,Remote,EMP0063,Python,SQL,G2,Active,CC-160,160
EMP0588,Employee 0588,Data & Analytics,Team C,Data Scientist,Full-Time,1,2023-05-15,Hyderabad,EMP0066,Java,UI/UX,G1,Active,CC-191,160
EMP0589,Employee 0589,Data & Analytics,Team E,Data Scientist,Full-Time,6,2024-03-27,Remote,EMP0052,Data Science,UI/UX,G4,Active,CC-130,160
EMP0590,Employee 0590,Sales,Team A,Lead Engineer,Full-Time,1,2024-02-23,,EMP0027,Data Science,UI/UX,G1,Active,CC-155,160
EMP0591,Employee 0591,Sales,Team A,HR Executive,Full-Time,4,2021-11-02,Remote,EMP0015,Data Science,DevOps,G3,Active,CC-141,160
EMP0592,Employee 0592,HR,Team A,Software Engineer,Full-Time,3,2022-12-29,Bengaluru,EMP0088,Data Science,UI/UX,G2,Inactive,CC-141,160
EMP0593,Employee 0593,Finance,Team B,DevOps Engineer,Full-Time,5,2025-05-28,Delhi,EMP0097,SQL,Cloud,G3,Active,CC-157,160
EMP0594,Employee 0594,HR,Team B,Data Analyst,Full-Time,5,2022-05-17,Chennai,EMP0039,Data Science,Testing,G3,Active,CC-155,160
EMP0595,Employee 0595,DevOps,Team D,Software Engineer,Full-Time,7,2024-07-14,Hyderabad,EMP0110,AWS,Python,G4,On Leave,CC-147,160
EMP0596,Employee 0596,HR,Team C,Junior Engineer,Full-Time,2,2018-01-04,Bengaluru,EMP0111,AWS,Python,G2,Active,CC-130,160
EMP0597,Employee 0597,Support,Team D,Support Engineer,Full-Time,3,2024-08-14,Noida,EMP0049,Testing,Agile,G2,Active,CC-184,160
EMP0598,Employee 0598,QA,Team C,Product Analyst,Full-Time,1,2019-07-24,Noida,EMP0020,AWS,Cloud,G1,Active,CC-117,160
EMP0599,Employee 0599,Engineering,Team D,Software Engineer,Full-Time,3,2025-04-09,Noida,EMP0018,Java,Cloud,G2,Active,CC-182,160
EMP0600,Employee 0600,Support,Team D,Finance Analyst,Contract,5,2023-02-11,Hyderabad,EMP0059,Node.js,UI/UX,G3,Active,CC-170,160
EMP0601,Employee 0601,Finance,Team A,QA Engineer,Full-Time,6,2021-12-26,Remote,EMP0109,React,Testing,G4,Active,CC-152,160
EMP0602,Employee 0602,HR,Team D,Designer,Full-Time,1,2022-02-12,Chennai,EMP0015,Data Science,DevOps,G1,Active,CC-188,160
EMP0603,Employee 0603,Data & Analytics,Team C,Senior Engineer,Intern,7,2023-11-27,Remote,EMP0067,Java,SQL,G4,On Leave,CC-131,100
EMP0604,Employee 0604,Finance,Team E,DevOps Engineer,Contract,8,2025-06-11,Mumbai,EMP0079,Python,Analytics,G5,Active,CC-168,160
EMP0605,Employee 0605,Engineering,Team C,Product Analyst,Full-Time,5,2023-02-03,Noida,EMP0046,AWS,Testing,G3,Active,CC-121,160
EMP0606,Employee 0606,Engineering,Team E,Support Engineer,Full-Time,10,2024-09-13,Mumbai,EMP0008,Excel,Cloud,G6,Active,CC-173,160
EMP0607,Employee 0607,Engineering,Team C,DevOps Engineer,Full-Time,2,2021-04-10,Remote,EMP0011,SQL,SQL,G2,Active,CC-135,160
EMP0608,Employee 0608,Design,Team A,Senior Engineer,Full-Time,0,2024-11-27,Bengaluru,EMP0078,SQL,Cloud,G1,Active,CC-184,160
EMP0609,Employee 0609,Finance,Team D,Data Scientist,Full-Time,0,2019-12-20,Hyderabad,EMP0103,Node.js,Python,G1,Active,CC-143,160
EMP0610,Employee 0610,Data & Analytics,Team D,Senior Engineer,Contract,8,2024-09-05,Noida,EMP0099,Testing,Agile,G5,Active,CC-184,160
EMP0611,Employee 0611,Finance,Team C,Support Engineer,Full-Time,6,2025-02-24,,EMP0083,AWS,SQL,G4,Active,CC-106,160
EMP0612,Employee 0612,QA,Team E,Product Analyst,Full-Time,4,2022-06-22,Pune,EMP0049,Testing,DevOps,G3,Active,CC-133,160
EMP0613,Employee 0613,QA,Team D,Product Manager,Full-Time,5,2022-11-16,Noida,EMP0087,Power BI,Python,G3,Active,CC-112,160
EMP0614,Employee 0614,HR,Team C,DevOps Engineer,Contract,1,2021-12-20,Chennai,EMP0035,AWS,SQL,G1,Active,CC-132,160
EMP0615,Employee 0615,Sales,Team E,QA Engineer,Full-Time,11,2023-03-04,Pune,EMP0067,Power BI,Cloud,G6,Active,CC-140,160
EMP0616,Employee 0616,HR,Team D,Junior Engineer,Full-Time,4,2025-07-18,Bengaluru,EMP0068,Java,DevOps,G3,Active,CC-144,160
EMP0617,Employee 0617,Product,Team E,Support Engineer,Full-Time,4,2021-03-06,Bengaluru,EMP0008,Data Science,Agile,G3,Active,CC-176,160
EMP0618,Employee 0618,Data & Analytics,Team D,Support Engineer,Full-Time,6,2019-05-07,Hyderabad,EMP0115,Java,Cloud,G4,Active,CC-132,160
EMP0619,Employee 0619,Design,Team C,Product Analyst,Contract,5,2025-05-29,Noida,EMP0089,Power BI,Testing,G3,Active,CC-120,160
EMP0620,Employee 0620,Data & Analytics,Team A,Data Analyst,Full-Time,5,2018-09-13,Mumbai,EMP0105,AWS,Cloud,G3,Active,CC-156,160
EMP0621,Employee 0621,Data & Analytics,Team D,Product Analyst,Full-Time,2,2020-04-01,Bengaluru,EMP0019,Node.js,UI/UX,G2,Active,CC-127,160
EMP0622,Employee 0622,Sales,Team A,DevOps Engineer,Contract,5,2019-03-12,Delhi,EMP0010,Java,Testing,G3,Active,CC-199,160
EMP0623,Employee 0623,Finance,Team A,Junior Engineer,Full-Time,10,2023-08-01,Noida,EMP0035,SQL,Analytics,G6,Active,CC-150,160
EMP0624,Employee 0624,Sales,Team D,Junior Engineer,Full-Time,8,2023-10-13,Noida,EMP0052,Java,Agile,G5,Active,CC-100,160
EMP0625,Employee 0625,Support,Team C,Support Engineer,Full-Time,9,2023-05-29,Chennai,EMP0088,AWS,UI/UX,G5,Active,CC-107,160
EMP0626,Employee 0626,Data & Analytics,Team D,Data Scientist,Contract,2,2023-12-30,Mumbai,EMP0083,React,Cloud,G2,Active,CC-170,160
EMP0627,Employee 0627,Engineering,Team A,QA Engineer,Full-Time,1,2025-05-30,Chennai,EMP0063,Java,DevOps,G1,Active,CC-194,160
EMP0628,Employee 0628,Product,Team E,Senior Engineer,Full-Time,4,2018-05-27,Pune,EMP0063,Testing,SQL,G3,Active,CC-169,160
EMP0629,Employee 0629,Design,Team A,Product Analyst,Contract,4,2023-12-28,Delhi,EMP0044,Python,Analytics,G3,Active,CC-192,160
EMP0630,Employee 0630,Engineering,Team E,QA Engineer,Full-Time,7,2019-04-30,Remote,EMP0087,Node.js,Cloud,G4,Active,CC-194,160
EMP0631,Employee 0631,Sales,Team A,Lead Engineer,Full-Time,0,2018-10-23,Remote,EMP0117,Data Science,Python,G1,Active,CC-131,160
EMP0632,Employee 0632,QA,Team A,Junior Engineer,Full-Time,9,2019-12-07,Remote,EMP0079,SQL,SQL,G5,Active,CC-113,160
EMP0633,Employee 0633,Data & Analytics,Team B,Product Analyst,Full-Time,4,2024-09-03,Noida,EMP0044,Testing,Analytics,G3,Active,CC-115,160
EMP0634,Employee 0634,Sales,Team B,Product Manager,Full-Time,3,2019-07-17,Delhi,EMP0076,SQL,Analytics,G2,Inactive,CC-108,160
EMP0635,Employee 0635,Data & Analytics,Team C,Data Analyst,Full-Time,1,2019-08-02,Hyderabad,EMP0057,React,Python,G1,Active,CC-117,160
EMP0636,Employee 0636,Data & Analytics,Team A,HR Executive,Full-Time,0,2025-02-02,Remote,EMP0011,Python,Python,G1,Active,CC-122,160
EMP0637,Employee 0637,Data & Analytics,Team D,Support Engineer,Full-Time,6,2025-04-23,Hyderabad,EMP0027,SQL,Testing,G4,Active,CC-166,160
EMP0638,Employee 0638,Finance,Team A,QA Engineer,Contract,4,2020-09-06,Hyderabad,EMP0092,Excel,,G3,Active,CC-180,160
EMP0639,Employee 0639,Design,Team A,Data Scientist,Full-Time,0,2022-09-12,Bengaluru,EMP0080,Power BI,,G1,Active,CC-159,160
EMP0640,Employee 0640,Product,Team D,Data Analyst,Full-Time,0,2018-08-06,Remote,EMP0023,SQL,Python,G1,Active,CC-106,160
EMP0641,Employee 0641,DevOps,Team D,Data Analyst,Full-Time,3,2020-05-08,Delhi,EMP0014,Python,Cloud,G2,Active,CC-120,160
EMP0642,Employee 0642,Engineering,Team D,Product Analyst,Full-Time,9,2023-10-11,Chennai,EMP0054,React,Analytics,G5,Active,CC-129,160
EMP0643,Employee 0643,Data & Analytics,Team B,Data Scientist,Full-Time,3,2020-07-21,Noida,EMP0115,React,SQL,G2,Active,CC-160,160
EMP0644,Employee 0644,Sales,Team E,Product Analyst,Contract,0,2018-08-11,,EMP0023,Testing,Analytics,G1,Active,CC-117,160
EMP0645,Employee 0645,Finance,Team B,Support Engineer,Full-Time,3,2020-03-06,Chennai,EMP0017,Python,Python,G2,On Leave,CC-135,160
EMP0646,Employee 0646,QA,Team C,Software Engineer,Full-Time,3,2023-03-22,Pune,EMP0114,AWS,Cloud,G2,Active,CC-181,160
EMP0647,Employee 0647,Sales,Team B,Sales Executive,Full-Time,0,2019-11-28,Bengaluru,EMP0053,Node.js,DevOps,G1,Active,CC-127,160
EMP0648,Employee 0648,Sales,Team B,Product Analyst,Full-Time,4,2023-03-11,Pune,EMP0042,Testing,Agile,G3,Active,CC-175,160
EMP0649,Employee 0649,QA,Team A,Sales Executive,Contract,3,2024-06-07,Delhi,EMP0061,Node.js,Python,G2,Active,CC-154,160
EMP0650,Employee 0650,HR,Team A,QA Engineer,Full-Time,6,2023-05-18,Remote,EMP0064,React,SQL,G4,Active,CC-171,160
EMP0651,Employee 0651,ENGINEERING,Team C,Support Engineer,Contract,10,2022-07-24,Pune,EMP0083,Java,Python,G6,Active,CC-161,160
EMP0652,Employee 0652,Design,Team E,Senior Engineer,Full-Time,7,2025-11-20,Delhi,EMP0059,Excel,Cloud,G4,Active,CC-190,160
EMP0653,Employee 0653,Support,Team A,Senior Engineer,Full-Time,3,2022-02-26,Bengaluru,EMP0050,Power BI,Python,G2,Active,CC-137,160
EMP0654,Employee 0654,Support,Team E,HR Executive,Full-Time,1,2021-01-10,Pune,EMP0101,Java,Analytics,G1,Active,CC-194,160
EMP0655,Employee 0655,Engineering,Team D,Product Manager,Full-Time,12,2025-07-26,Chennai,EMP0060,Data Science,Python,G7,Active,CC-146,160
EMP0656,Employee 0656,DevOps,Team B,Senior Engineer,Full-Time,4,2025-04-08,Hyderabad,EMP0043,React,SQL,G3,Active,CC-183,160
EMP0657,Employee 0657,Finance,Team B,Support Engineer,Contract,4,2024-07-04,Chennai,EMP0046,AWS,UI/UX,G3,Active,CC-135,160
EMP0658,Employee 0658,Engineering,Team E,Software Engineer,Full-Time,4,2022-03-08,Bengaluru,EMP0061,Node.js,Testing,G3,Active,CC-157,160
EMP0659,Employee 0659,Sales,Team A,Data Scientist,Contract,5,2025-07-20,Pune,EMP0115,Excel,SQL,G3,Active,CC-110,160
EMP0660,Employee 0660,Support,Team A,Sales Executive,Full-Time,4,2020-01-03,Hyderabad,EMP0036,Java,Cloud,G3,Inactive,CC-163,160
EMP0661,Employee 0661,QA,Team C,Finance Analyst,Full-Time,2,2020-04-16,Noida,EMP0088,Node.js,Cloud,G2,Active,CC-160,160
EMP0662,Employee 0662,DevOps,Team B,QA Engineer,Full-Time,2,2022-12-24,Bengaluru,EMP0003,React,Analytics,G2,Active,CC-152,160
EMP0663,Employee 0663,Sales,Team E,Data Scientist,Full-Time,4,2025-05-09,Remote,EMP0059,AWS,Cloud,G3,Active,CC-139,160
EMP0664,Employee 0664,QA,Team C,HR Executive,Full-Time,2,2020-11-30,Delhi,EMP0019,Power BI,Testing,G2,Active,CC-158,160
EMP0665,Employee 0665,QA,Team B,Designer,Full-Time,2,2019-10-21,Hyderabad,EMP0021,React,SQL,G2,Active,CC-105,160
EMP0666,Employee 0666,DevOps,Team B,Designer,Full-Time,4,2019-06-03,Delhi,EMP0086,Power BI,Analytics,G3,Active,CC-118,160
EMP0667,Employee 0667,DevOps,Team A,Product Analyst,Intern,3,2024-01-21,Delhi,EMP0052,Excel,Cloud,G2,Active,CC-158,100
EMP0668,Employee 0668,DevOps,Team E,Senior Engineer,Intern,9,2018-01-18,Chennai,EMP0083,AWS,DevOps,G5,Active,CC-137,100
EMP0669,Employee 0669,Sales,Team D,DevOps Engineer,Full-Time,0,2019-08-26,Chennai,EMP0089,Java,DevOps,G1,Active,CC-105,160
EMP0670,Employee 0670,QA,Team E,DevOps Engineer,Full-Time,7,2024-03-06,Pune,EMP0058,Power BI,SQL,G4,Active,CC-141,160
EMP0671,Employee 0671,Engineering,Team C,Designer,Full-Time,8,2025-03-11,Pune,EMP0003,Java,DevOps,G5,Active,CC-186,160
EMP0672,Employee 0672,Data & Analytics,Team E,Product Manager,Full-Time,0,2022-06-04,Delhi,EMP0117,Power BI,UI/UX,G1,Active,CC-118,160
EMP0673,Employee 0673,Support,Team C,Data Scientist,Full-Time,3,2022-05-01,Mumbai,EMP0058,Node.js,SQL,G2,Active,CC-127,160
EMP0674,Employee 0674,Finance,Team D,Support Engineer,Full-Time,3,2022-08-30,Noida,EMP0018,Data Science,SQL,G2,Active,CC-118,160
EMP0675,Employee 0675,Product,Team C,Data Analyst,Intern,0,2023-04-29,Bengaluru,EMP0120,Data Science,UI/UX,G1,Active,CC-111,100
EMP0676,Employee 0676,Engineering,Team E,QA Engineer,Contract,2,2025-03-01,Remote,EMP0091,Data Science,Cloud,G2,Active,CC-125,160
EMP0677,Employee 0677,QA,Team C,Finance Analyst,Full-Time,1,2022-04-13,Mumbai,EMP0064,Node.js,DevOps,G1,Active,CC-128,160
EMP0678,Employee 0678,Engineering,Team D,HR Executive,Full-Time,9,2018-01-11,Bengaluru,EMP0084,AWS,UI/UX,G5,Active,CC-122,160
EMP0679,Employee 0679,Finance,Team C,Sales Executive,Full-Time,7,2025-09-18,Remote,EMP0009,Data Science,Analytics,G4,Active,CC-174,160
EMP0680,Employee 0680,Finance,Team D,Designer,Contract,8,2022-11-22,Bengaluru,EMP0048,Node.js,Python,G5,Active,CC-133,160
EMP0681,Employee 0681,QA,Team B,Designer,Full-Time,6,2018-08-28,Chennai,EMP0021,Python,Testing,G4,Active,CC-146,160
EMP0682,Employee 0682,SUPPORT,Team A,DevOps Engineer,Full-Time,1,2021-12-29,Pune,EMP0099,SQL,SQL,G1,Active,CC-176,160
EMP0683,Employee 0683,QA,Team C,Product Manager,Contract,2,2021-08-14,Mumbai,EMP0088,Power BI,SQL,G2,Active,CC-168,160
EMP0684,Employee 0684,Sales,Team C,Data Scientist,Full-Time,5,2019-08-12,Remote,EMP0053,Power BI,Cloud,G3,Active,CC-113,160
EMP0685,Employee 0685,Product,Team E,Senior Engineer,Full-Time,0,2023-08-24,Bengaluru,EMP0054,Excel,SQL,G1,Active,CC-114,160
EMP0686,Employee 0686,QA,Team C,Sales Executive,Full-Time,6,2018-03-13,Hyderabad,EMP0105,Excel,Analytics,G4,Active,CC-122,160
EMP0687,Employee 0687,Design,Team B,Junior Engineer,Full-Time,3,2019-05-01,Pune,EMP0040,SQL,Agile,G2,Active,CC-116,160
EMP0688,Employee 0688,Data & Analytics,Team A,QA Engineer,Full-Time,3,2025-09-30,Remote,EMP0097,Testing,Python,G2,Active,CC-125,160
EMP0689,Employee 0689,Data & Analytics,Team A,Junior Engineer,Full-Time,6,2025-05-26,Mumbai,EMP0006,Java,Testing,G4,Active,CC-185,160
EMP0690,Employee 0690,Engineering,Team B,HR Executive,Full-Time,5,2019-01-31,Pune,EMP0024,Power BI,Python,G3,Active,CC-111,160
EMP0691,Employee 0691,QA,Team B,Finance Analyst,Contract,3,2021-02-10,Pune,EMP0065,Data Science,SQL,G2,Active,CC-112,160
EMP0692,Employee 0692,Sales,Team C,HR Executive,Full-Time,7,2018-02-27,Hyderabad,EMP0116,Node.js,Python,G4,Active,CC-192,160
EMP0693,Employee 0693,Data & Analytics,Team D,Sales Executive,Contract,1,2020-05-26,Chennai,EMP0090,Data Science,Cloud,G1,Active,CC-156,160
EMP0694,Employee 0694,Data & Analytics,Team E,Senior Engineer,Intern,6,2021-12-24,Pune,EMP0053,Java,Analytics,G4,Active,CC-115,100
EMP0695,Employee 0695,Finance,Team C,Software Engineer,Full-Time,6,2023-10-30,Delhi,EMP0011,Power BI,DevOps,G4,Active,CC-114,160
EMP0696,Employee 0696,Support,Team D,Data Analyst,Full-Time,3,2023-02-15,Pune,EMP0071,Testing,Testing,G2,Active,CC-154,160
EMP0697,Employee 0697,Product,Team C,Finance Analyst,Contract,5,2018-10-13,Hyderabad,EMP0002,Excel,SQL,G3,Active,CC-150,160
EMP0698,Employee 0698,Finance,Team D,Product Manager,Full-Time,0,2025-05-21,Noida,EMP0089,Data Science,SQL,G1,Active,CC-194,160
EMP0699,Employee 0699,QA,Team E,Software Engineer,Intern,7,2022-01-29,Noida,EMP0016,React,UI/UX,G4,Active,CC-192,100
EMP0700,Employee 0700,Finance,Team D,Data Analyst,Full-Time,3,2024-07-11,Chennai,EMP0061,Data Science,UI/UX,G2,Active,CC-162,160
EMP0701,Employee 0701,HR,Team C,Data Analyst,Full-Time,2,2019-08-27,Remote,EMP0064,React,Cloud,G2,Active,CC-103,160
EMP0702,Employee 0702,Data & Analytics,Team A,Support Engineer,Contract,7,2018-08-05,Hyderabad,EMP0049,Data Science,Analytics,G4,Active,CC-119,160
EMP0703,Employee 0703,Design,Team E,Designer,Full-Time,2,2024-12-27,Remote,EMP0102,Excel,Agile,G2,Active,CC-137,160
EMP0704,Employee 0704,Finance,Team E,Product Analyst,Full-Time,0,2023-08-30,Delhi,EMP0098,Python,UI/UX,G1,Active,CC-115,160
EMP0705,Employee 0705,Support,Team A,Product Analyst,Contract,0,2021-07-12,Delhi,EMP0023,Node.js,Testing,G1,Active,CC-190,160
EMP0706,Employee 0706,QA,Team D,Product Analyst,Full-Time,6,2022-10-31,Bengaluru,EMP0073,Excel,DevOps,G4,Active,CC-160,160
EMP0707,Employee 0707,HR,Team D,Finance Analyst,Full-Time,0,2019-10-03,Noida,EMP0079,Power BI,Testing,G1,Active,CC-141,160
EMP0708,Employee 0708,Engineering,Team C,Junior Engineer,Full-Time,9,2024-08-15,Delhi,EMP0098,Power BI,UI/UX,G5,Active,CC-112,160
EMP0709,Employee 0709,Support,Team B,Data Scientist,Full-Time,0,2022-01-03,Pune,EMP0031,AWS,SQL,G1,Active,CC-188,160
EMP0710,Employee 0710,Data & Analytics,Team E,Finance Analyst,Full-Time,9,2021-06-02,Chennai,EMP0005,Excel,UI/UX,G5,Active,CC-172,160
EMP0711,Employee 0711,HR,Team E,Sales Executive,Full-Time,5,2022-09-22,Delhi,EMP0041,Testing,UI/UX,G3,Active,CC-141,160
EMP0712,Employee 0712,Sales,Team C,Software Engineer,Full-Time,4,2023-06-24,Remote,EMP0065,Power BI,Cloud,G3,Active,CC-178,160
EMP0713,Employee 0713,Design,Team A,Data Scientist,Full-Time,2,2022-11-21,Pune,EMP0037,AWS,Python,G2,Active,CC-138,160
EMP0714,Employee 0714,Sales,Team E,QA Engineer,Full-Time,5,2020-07-14,Bengaluru,EMP0076,Power BI,Testing,G3,Inactive,CC-108,160
EMP0715,Employee 0715,Sales,Team A,HR Executive,Full-Time,4,2023-12-16,Mumbai,EMP0065,AWS,UI/UX,G3,Active,CC-184,160
EMP0716,Employee 0716,HR,Team E,Data Scientist,Full-Time,7,2020-03-30,Remote,EMP0086,Node.js,Cloud,G4,Active,CC-102,160
EMP0717,Employee 0717,HR,Team D,Finance Analyst,Full-Time,4,2020-02-04,Mumbai,EMP0120,Node.js,,G3,Active,CC-172,160
EMP0718,Employee 0718,Engineering,Team B,Product Manager,Full-Time,4,2020-04-01,Mumbai,EMP0109,Testing,UI/UX,G3,Active,CC-140,160
EMP0719,Employee 0719,Data & Analytics,Team C,DevOps Engineer,Contract,3,2020-04-13,Hyderabad,EMP0033,Data Science,Agile,G2,Active,CC-151,160
EMP0720,Employee 0720,Product,Team C,Software Engineer,Full-Time,4,2019-09-07,Remote,EMP0063,Node.js,UI/UX,G3,Active,CC-154,160
EMP0721,Employee 0721,Engineering,Team C,Lead Engineer,Full-Time,5,2019-10-15,Hyderabad,EMP0083,Python,DevOps,G3,Active,CC-102,160
EMP0722,Employee 0722,Engineering,Team A,Finance Analyst,Full-Time,0,2018-12-10,Noida,EMP0115,Power BI,SQL,G1,Active,CC-150,160
EMP0723,Employee 0723,QA,Team A,Lead Engineer,Full-Time,0,2019-04-04,Mumbai,EMP0064,Java,Agile,G1,Active,CC-176,160
EMP0724,Employee 0724,Data & Analytics,Team D,HR Executive,Full-Time,6,2021-07-07,Pune,EMP0120,Testing,Agile,G4,Active,CC-118,160
EMP0725,Employee 0725,Data & Analytics,Team C,Senior Engineer,Contract,5,2020-05-26,Delhi,EMP0063,Node.js,Analytics,G3,Active,CC-189,160
EMP0726,Employee 0726,Data & Analytics,Team C,Data Scientist,Full-Time,3,2024-02-14,Hyderabad,EMP0047,Excel,Analytics,G2,Active,CC-139,160
EMP0727,Employee 0727,Engineering,Team A,DevOps Engineer,Full-Time,4,2024-10-17,Pune,EMP0033,Node.js,UI/UX,G3,Active,CC-139,160
EMP0728,Employee 0728,DevOps,Team D,Sales Executive,Full-Time,5,2025-09-07,Noida,EMP0002,Testing,Testing,G3,Active,CC-138,160
EMP0729,Employee 0729,Data & Analytics,Team B,Sales Executive,Full-Time,2,2020-08-22,Remote,EMP0081,Power BI,UI/UX,G2,Active,CC-104,160
EMP0730,Employee 0730,Design,Team D,Finance Analyst,Contract,2,2018-11-25,Noida,EMP0119,Power BI,UI/UX,G2,Inactive,CC-112,160
EMP0731,Employee 0731,QA,Team E,Support Engineer,Full-Time,5,2020-12-04,Chennai,,Python,Python,G3,Active,CC-182,160
EMP0732,Employee 0732,QA,Team D,DevOps Engineer,Full-Time,1,2022-12-22,Pune,EMP0081,AWS,Analytics,G1,Active,CC-173,160
EMP0733,Employee 0733,Data & Analytics,Team B,Software Engineer,Full-Time,5,2019-10-09,Noida,EMP0102,Power BI,DevOps,G3,Active,CC-161,160
EMP0734,Employee 0734,QA,Team C,Data Analyst,Full-Time,0,2019-12-12,Pune,EMP0011,Testing,Analytics,G1,Active,CC-123,160
EMP0735,Employee 0735,Support,Team B,Sales Executive,Contract,7,2022-03-26,Delhi,EMP0003,Node.js,Agile,G4,Active,CC-111,160
